,Run,Event,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,class
17671,173430,218345204,37.9812,1.4302,-2.902,-1,39.0678,0.2537,0.0241,1,Zmumu
17672,163589,44858749,40.5727,-1.1099,1.0023,-1,22.1404,0.8603,-1.9419,1,Zmumu
17673,163297,112187239,27.7645,0.0221,1.9037,-1,35.4686,-0.9204,-1.265,1,Zee
17674,166890,254654732,38.3628,0.7211,0.5255,1,79.6582,0.2324,-2.6566,1,Zee
17675,167807,1158128089,42.4785,1.4743,0.1423,1,38.5735,0.4502,-2.8908,-1,Zmumu
17676,173692,606606295,43.7664,-0.7066,1.5856,1,70.4082,-0.8272,-2.8713,-1,Zmumu
17677,167807,1113300120,45.2245,-1.5933,-2.7428,1,31.0983,-0.032,0.1672,-1,Zmumu
17678,166895,73438527,29.2264,-2.169,0.3967,1,35.1356,-0.3378,-2.8923,-1,Zmumu
17679,166966,62722594,33.0819,-0.7498,-1.3283,-1,66.477,0.5081,2.8973,1,Zee
17680,166784,48312035,27.1161,1.9627,1.0149,-1,23.5002,-0.4915,-2.2912,1,Zmumu
17681,166438,38748405,44.9353,0.5585,3.1267,-1,40.2457,-0.3555,-0.6768,1,Zmumu
17682,172952,307755102,31.1283,0.0961,-1.4119,1,30.5156,-1.7385,1.9031,1,Zee
17683,173430,179570140,36.4722,0.5932,-1.9116,-1,41.4991,-0.5111,1.2025,1,Zmumu
17684,166033,473116441,54.5223,1.135,-3.0862,-1,38.3128,1.1935,-0.1999,1,Zmumu
17685,173692,1218184836,25.0141,-1.275,2.6709,-1,30.2528,0.9547,-0.7664,1,Zmumu
17686,166922,554487608,43.3852,-2.0418,-0.0266,1,46.1078,-2.3616,-2.9116,-1,Zee
17687,171876,420006896,42.0477,-1.7268,-0.8428,-1,27.7724,-1.5941,1.8066,1,Zee
17688,166438,295906315,30.8695,-1.0713,-2.5399,-1,43.3579,-0.2712,0.8068,-1,Zee
17689,172802,289764719,45.6778,-1.2819,2.1244,-1,45.6371,-0.7068,-1.667,1,Zee
17690,173381,333331647,71.229,0.396,-2.8673,1,40.4726,0.0612,-0.757,-1,Zmumu
17691,166438,300496477,25.8035,-0.5386,-2.1861,1,72.0035,-2.0152,0.8535,-1,Zee
17692,166895,98440866,42.5721,0.3899,-1.4343,1,47.3485,0.1129,1.7605,-1,Zmumu
17693,170759,413493442,54.7598,1.756,1.786,-1,32.0731,1.9808,-1.5672,1,Zee
17694,167098,197823870,36.8298,1.2793,2.7664,1,31.53,-0.348,-1.2776,-1,Zee
17695,173381,242236752,50.5303,0.1458,-1.2823,1,41.8482,0.8621,1.568,-1,Zmumu
17696,167102,302248099,87.2159,0.786,3.1354,1,50.9903,-0.061,2.004,-1,Zmumu
17697,163796,139559771,24.3445,-1.6358,1.6714,1,28.7241,0.6611,-1.49,-1,Zmumu
17698,172952,357492025,41.149,0.6092,0.4919,-1,54.1014,0.1917,-2.6804,-1,Zee
17699,173389,690626421,28.9312,0.5675,-1.8142,-1,27.4169,-1.3342,1.2307,1,Zee
17700,167807,1123591330,25.484,-1.8768,1.7797,-1,19.1011,0.8703,-1.1539,-1,Zmumu
17701,173692,402540621,49.8015,-0.6748,-1.3479,-1,79.5194,-0.6496,0.2957,1,Zmumu
17702,173381,243466396,18.4548,-1.6113,0.8076,1,34.7837,0.7922,-1.928,-1,Zmumu
17703,166033,482249594,38.2546,-1.4855,0.2344,1,42.1398,-0.5351,-2.9075,-1,Zmumu
17704,166438,43234919,109.469,-1.4768,-2.2078,-1,11.9917,0.5625,-0.7048,1,Zmumu
17705,167830,337090157,32.3643,-0.4502,-0.3021,1,46.926,-0.3904,2.9658,1,Zee
17706,173381,166392253,29.5771,2.0387,1.8908,1,26.8795,-0.0776,-1.4725,-1,Zmumu
17707,172163,500015344,43.0155,-0.0591,0.6719,-1,38.7151,0.9486,-2.6539,1,Zee
17708,166895,467579270,48.1584,-0.1766,-0.6944,-1,39.9011,-0.8509,2.2178,1,Zmumu
17709,172014,202911960,34.0738,-0.6997,-1.5653,-1,32.929,-2.4257,0.9039,1,Zee
17710,173381,216178583,27.3659,-0.7804,-1.7359,-1,36.3145,0.5186,1.486,1,Zmumu
17711,173381,190721582,42.1575,-0.4604,3.0948,1,33.3911,0.688,-0.053,-1,Zmumu
17712,173381,252390397,39.4346,0.6205,-0.0273,1,57.128,0.749,3.08,-1,Zmumu
17713,163796,148781594,11.6626,-2.04,-1.4201,1,23.3336,1.6808,1.1139,-1,Zmumu
17714,173692,754980230,40.7014,-0.6457,-1.1044,1,49.7281,-0.1884,2.1233,-1,Zmumu
17715,165548,596404601,46.5676,-1.9551,0.0622,1,41.355,-1.6416,-2.8384,-1,Zmumu
17716,173381,201813060,39.9611,-1.6494,-0.0096,-1,32.1373,0.0363,-2.9196,1,Zmumu
17717,173692,338422883,44.1487,-1.9832,-1.4642,-1,37.7152,-0.8329,1.6192,1,Zmumu
17718,173381,224287331,21.105,-0.1275,-0.943,1,88.3529,-0.425,2.6071,-1,Zmumu
17719,166782,212740017,38.7086,1.2311,-2.5625,1,26.1129,-1.0838,0.3404,1,Zee
17720,173389,685191529,37.5377,-0.5812,-2.0995,-1,34.52,-0.2167,1.0497,-1,Zee
17721,167830,228670833,60.3606,-2.2887,-1.8349,1,41.0075,-2.3748,1.2768,1,Zee
17722,173692,305167335,47.7264,-0.9597,0.3583,1,37.1016,-0.1072,-2.6491,-1,Zmumu
17723,166049,185935819,34.1559,1.4429,2.54,-1,65.363,2.061,-0.6815,1,Zee
17724,172014,199909301,31.5439,-0.1192,-0.502,1,42.2061,2.0003,1.6264,-1,Zee
17725,172802,285683603,40.0857,0.7885,1.8772,1,41.3764,2.0202,-1.0851,-1,Zee
17726,163261,62567541,31.1394,0.9134,0.4862,-1,48.1993,0.1449,-2.8805,1,Zee
17727,173692,341943283,46.2803,-1.2432,-2.3306,-1,40.4952,-0.6893,0.7124,1,Zmumu
17728,173692,309455890,12.2481,-1.171,-1.9264,-1,50.3087,1.4452,1.7093,-1,Zmumu
17729,165570,74983492,35.5462,1.4117,-0.4306,1,60.4145,1.3209,2.53,1,Zee
17730,163237,11955723,42.3704,0.6282,-1.0652,1,37.4205,2.0951,1.9788,-1,Zee
17731,163301,10474108,42.4974,-2.3446,0.3125,-1,27.28,-1.7629,-2.7337,-1,Zee
17732,173198,86854776,47.1228,1.1954,0.4062,1,33.0185,0.146,-3.0706,-1,Zee
17733,165548,767368782,57.4195,0.3345,0.0543,1,34.0046,0.8428,2.9205,-1,Zmumu
17734,167830,346130945,36.9035,1.5848,-1.8057,-1,48.3431,1.2746,1.0805,1,Zee
17735,171484,281129275,25.9171,0.0576,0.0929,-1,49.7291,-1.1938,3.016,1,Zee
17736,167830,230488283,30.7978,0.5861,-2.823,1,34.7816,2.4743,0.4846,-1,Zee
17737,172163,577256764,67.8926,-0.5049,-0.4788,-1,28.6082,-1.2272,2.7084,1,Zee
17738,166895,85010418,21.4986,-1.5434,2.013,1,19.2537,1.3767,-1.0401,-1,Zmumu
17739,167807,1066210442,32.861,1.7794,2.2423,-1,29.6647,-0.4442,-0.8243,1,Zmumu
17740,173692,559380327,21.2557,-1.3986,-0.7244,-1,22.3924,1.309,2.4217,1,Zmumu
17741,173381,341284329,44.1621,0.8746,0.7976,-1,44.6658,0.6932,-2.4948,1,Zmumu
17742,171876,597141304,60.9351,1.0246,-0.3309,1,29.3736,1.3069,2.2684,-1,Zee
17743,171876,598617187,39.7877,0.1848,1.1294,1,29.1002,-1.2328,-2.2694,-1,Zee
17744,171117,8862611,29.8001,-0.598,-1.5843,-1,57.923,0.8561,2.5316,-1,Zee
17745,171876,419861644,39.706,2.0227,1.7911,1,44.5966,1.348,-1.2826,-1,Zee
17746,173692,575766943,23.3013,1.0415,-0.7917,-1,43.0336,-0.7952,1.9556,1,Zmumu
17747,173692,317120345,43.3453,-0.6246,-2.8707,1,43.7014,-0.105,0.149,-1,Zmumu
17748,167807,1173147819,24.4997,-1.9574,-1.0726,1,30.2259,0.2689,2.2743,-1,Zmumu
17749,165617,86156442,32.0138,-0.0029,-1.5285,1,44.6946,-0.3678,1.7034,-1,Zmumu
17750,166784,48750584,27.3544,-2.1187,-2.0855,-1,19.5006,-0.0549,1.1753,1,Zmumu
17751,167102,285563018,45.4511,-1.8435,-3.0416,-1,42.4114,-1.3054,0.1644,1,Zee
17752,166782,360054112,48.6446,0.175,-2.4926,1,51.9145,0.2439,1.6428,-1,Zee
17753,166438,18116108,36.1921,1.5104,-0.9437,-1,30.7417,-0.1343,2.1747,1,Zmumu
17754,166895,55162885,38.22,-1.847,2.303,1,34.6357,-0.4165,-1.0259,-1,Zmumu
17755,165548,609725115,45.261,1.8685,0.5498,-1,48.047,1.754,-2.6299,1,Zmumu
17756,166784,13223396,43.2365,1.5625,2.4934,-1,38.7942,0.6042,-0.7044,1,Zmumu
17757,166895,110779740,48.8983,0.0255,-1.0797,-1,47.1256,0.692,2.1141,1,Zmumu
17758,163332,305087487,38.2574,1.1085,1.7992,1,50.8146,0.6096,-1.294,-1,Zee
17759,165617,111633989,29.5893,-2.177,1.2026,-1,28.6844,0.165,-2.0325,1,Zmumu
17760,163738,98533425,34.3816,0.0108,2.788,-1,27.3642,0.6171,-0.0208,-1,Zee
17761,166438,52451981,42.4803,-0.5657,-2.7854,1,43.4009,0.1688,0.3232,-1,Zmumu
17762,173198,88226012,39.2166,-0.1872,0.3201,-1,30.5854,-0.5021,-2.1538,-1,Zee
17763,166782,299454748,32.709,1.2328,0.2565,-1,29.6591,2.374,-3.0021,1,Zee
17764,167098,250160040,45.7778,-1.4348,2.0318,1,34.0754,-0.2921,-1.393,1,Zee
17765,165617,89987026,38.8432,1.42,0.9858,-1,35.646,0.0458,-2.678,1,Zmumu
17766,173692,554646731,35.5355,-2.3994,1.5307,-1,35.6768,-1.1986,-1.6109,1,Zmumu
17767,173692,571126735,45.638,-1.0357,-0.9274,-1,43.0342,-0.84,2.0781,1,Zmumu
17768,163332,305071813,39.0537,1.9966,1.3012,1,49.6053,2.309,-1.6302,-1,Zee
17769,163817,691958392,31.3002,-0.2457,1.9871,1,37.8126,-0.7486,-0.9805,-1,Zee
17770,167830,228878682,35.415,-0.1847,-1.2861,-1,26.4369,-0.6856,1.6412,-1,Zee
17771,166923,113690441,31.7468,-1.3468,-0.1913,-1,65.6603,-1.7133,2.9543,1,Zee
17772,167807,1078759320,62.71,0.4374,2.1078,-1,47.0202,0.5036,-2.1797,1,Zmumu
17773,173692,748458086,42.0193,-2.1761,1.2418,-1,35.2572,-0.9956,-2.3179,1,Zmumu
17774,167102,278989472,39.6227,0.2842,-2.2087,-1,44.9132,-0.6462,0.8507,1,Zmumu
17775,172952,356010390,41.7546,0.0555,2.5017,1,55.2936,0.4411,0.5842,-1,Zee
17776,173692,1223825016,38.7072,1.7778,-2.5517,-1,51.3178,1.2474,0.8491,1,Zmumu
17777,172163,566060620,40.367,0.8051,0.0693,-1,37.8349,0.9028,-2.5487,1,Zee
17778,173430,182286821,42.5203,1.3085,0.7136,-1,38.034,0.2694,-1.5502,1,Zmumu
17779,172411,454609026,41.5121,-1.1376,0.6806,1,47.66,-1.7118,-2.5736,-1,Zmumu
17780,165617,79973412,34.6523,1.3782,1.2427,-1,52.8462,0.3128,-1.0425,1,Zmumu
17781,172163,323855683,60.5399,0.6348,-1.1202,-1,34.6763,0.5836,1.8471,1,Zee
17782,167102,271506558,42.584,1.1451,2.8458,-1,42.9336,0.8416,-0.2752,1,Zmumu
17783,166438,108558756,40.6285,0.6882,-1.2339,1,43.4025,-0.1332,1.9537,-1,Zmumu
17784,167830,342002222,39.897,-1.675,-1.2696,-1,29.1507,-0.8625,1.885,1,Zee
17785,173692,367187057,45.111,-0.1324,-1.9783,1,40.0159,-0.8409,0.7146,-1,Zmumu
17786,172952,314703898,39.5662,-0.897,-1.3384,1,37.1613,-1.5804,1.5963,-1,Zee
17787,172163,189807466,43.4057,1.4311,3.0807,-1,38.6003,1.4446,-0.1023,1,Zee
17788,172163,500683563,37.3535,0.4756,2.9282,-1,41.6891,-0.278,-0.2172,1,Zee
17789,166784,30459814,8.1977,-2.2452,-2.0801,-1,20.7023,0.854,0.9573,1,Zmumu
17790,167098,194720519,37.4727,-1.9277,-1.2654,-1,36.2453,-0.6956,2.0029,-1,Zee
17791,173406,198476158,41.1297,-1.0271,-2.9113,1,42.3272,-0.1139,0.2889,-1,Zee
17792,165548,634530902,40.9155,1.6293,-2.3677,1,36.242,0.5689,0.8517,-1,Zmumu
17793,165617,125030865,38.4997,0.4745,-0.291,-1,34.3702,-0.5006,2.7786,1,Zmumu
17794,165548,641002689,17.1893,-1.7842,1.611,-1,33.5227,0.682,-2.3016,1,Zmumu
17795,173692,336810635,44.7618,0.1241,1.6756,1,41.9652,0.9291,-1.3572,-1,Zmumu
17796,163589,7333534,53.5574,-0.4054,-1.8599,-1,38.7331,-0.1977,1.2028,1,Zmumu
17797,173381,239603153,36.9596,1.166,1.5992,-1,56.3247,0.8434,-2.0008,1,Zmumu
17798,173198,1054225409,25.6139,1.3194,-0.448,-1,39.0698,1.94,2.6284,1,Zee
17799,166438,217136483,33.123,-0.7401,-0.5619,-1,26.838,-0.1938,2.9899,-1,Zee
17800,167830,322758902,27.6641,-1.7245,-0.7367,-1,29.5689,-0.1942,2.3611,-1,Zee
17801,173692,313328464,34.0951,1.2643,1.2513,-1,53.9149,0.511,-2.1941,1,Zmumu
17802,173430,217152042,18.8031,-1.4652,-2.8196,1,13.3956,1.1525,0.2701,-1,Zmumu
17803,173381,228392539,43.2938,-1.2741,-2.2529,-1,48.1307,-1.2325,0.8371,1,Zmumu
17804,167102,286696025,40.7425,-0.5347,1.0017,-1,51.9768,-0.1908,-2.694,1,Zee
17805,166033,515359070,42.7929,-0.4503,-1.0874,-1,42.1306,0.4375,2.3999,1,Zmumu
17806,163589,6370760,44.0067,-0.9749,-2.0607,1,49.0701,-0.8545,1.1534,-1,Zmumu
17807,173692,588651949,38.4214,1.5183,3.1044,-1,43.6933,0.9456,0.058,1,Zmumu
17808,173692,305608107,44.2718,0.1048,-3.063,1,43.1559,0.7517,0.1667,-1,Zmumu
17809,165548,630708312,15.9256,-1.1403,2.9085,1,39.3813,1.5027,2.737,-1,Zmumu
17810,173692,1238807029,44.6087,1.9723,-1.3745,1,44.9167,1.4373,1.8073,-1,Zmumu
17811,166784,38956816,34.5736,-0.7853,-0.511,1,35.4844,-0.0123,2.732,-1,Zmumu
17812,166784,68739768,41.2604,1.6656,-2.9967,-1,37.3594,0.8071,0.2159,1,Zmumu
17813,167913,54776185,44.1124,0.996,-1.0506,-1,39.0398,1.4481,2.247,1,Zee
17814,167098,350644732,26.5701,0.6792,0.7888,1,44.609,1.6415,-2.0797,-1,Zee
17815,165548,648707483,50.5841,1.6157,2.8902,-1,51.3534,0.7577,-0.1151,1,Zmumu
17816,165548,645807606,48.2271,0.6139,1.054,1,39.8643,-0.1756,-1.991,-1,Zmumu
17817,166923,178159141,29.7114,-0.2101,1.1559,1,26.3689,1.9008,-1.8548,-1,Zee
17818,163796,121804281,43.4785,-1.3713,1.5685,-1,34.41,0.5052,2.3109,1,Zmumu
17819,166438,806794754,45.9742,-0.8798,-3.0796,-1,34.3428,-1.6405,0.1517,1,Zee
17820,166784,44431935,48.5583,-1.1816,-0.9257,-1,39.1243,-1.1268,2.0419,1,Zmumu
17821,173381,204894350,47.7749,-0.1168,-0.5428,-1,38.823,0.428,2.5865,1,Zmumu
17822,173198,88988639,42.1916,1.3835,-1.1698,-1,45.9673,0.8609,1.7017,1,Zee
17823,172163,329425284,41.8044,-1.1703,0.803,-1,38.5263,-1.9855,-2.5289,1,Zee
17824,173663,117959719,39.3755,-1.6221,1.2999,1,52.9557,-1.0579,-2.096,-1,Zee
17825,173692,755929790,42.8541,1.2608,0.5211,1,41.5011,0.4014,-2.2967,-1,Zmumu
17826,163261,62969210,49.3161,0.5998,-0.8243,1,39.5675,0.3909,2.0004,-1,Zee
17827,167807,1109146998,43.178,0.9957,-2.9592,1,35.657,-0.1343,0.1907,-1,Zmumu
17828,173381,222203808,32.9406,1.8463,1.0521,1,37.2779,0.621,-2.1636,-1,Zmumu
17829,172014,201838144,48.3233,1.768,-0.8315,-1,39.6832,1.8861,2.0294,1,Zee
17830,173381,155923934,26.2135,-1.0147,-2.732,-1,41.6165,0.005,0.7091,1,Zmumu
17831,167102,339975408,34.1906,-1.2356,-1.5846,1,27.2896,0.8597,2.8498,-1,Zmumu
17832,172163,323778554,31.3624,1.1902,-2.1692,-1,55.318,0.6184,1.0205,1,Zee
17833,172952,562818997,44.1512,1.6243,-1.8024,-1,42.3697,1.1143,1.2019,1,Zmumu
17834,167830,300820390,38.0444,1.8838,-2.6668,-1,51.0828,1.3706,0.1502,1,Zee
17835,173389,507518364,45.8323,0.2738,1.2949,-1,34.4197,-1.1069,-0.7642,1,Zee
17836,167830,349646116,25.6987,2.1422,1.0562,-1,82.3452,1.6559,-1.5094,-1,Zee
17837,163332,313962706,36.8974,1.7748,-1.6739,-1,31.1694,0.637,1.2382,1,Zee
17838,173692,317931485,29.3429,-0.9997,-0.3512,-1,41.5849,0.1948,2.6376,1,Zmumu
17839,173692,364121942,29.9584,1.2877,-1.9162,1,40.9696,-0.2406,1.2206,-1,Zmumu
17840,166033,517741973,39.4007,1.1467,2.7204,-1,41.6666,0.6206,-0.5975,1,Zmumu
17841,173198,1052706549,51.6285,0.3232,3.0951,1,30.8933,-1.3722,-0.8896,-1,Zee
17842,172952,359003610,31.7061,-0.4878,-2.1972,1,25.4431,-2.4341,1.2988,-1,Zee
17843,163796,108028895,45.489,-0.8449,-2.6574,1,39.0575,-0.1932,0.4767,-1,Zmumu
17844,166895,102346584,32.5513,-2.2668,1.1428,-1,55.3909,-1.4935,-2.0438,1,Zmumu
17845,171876,567454232,38.1453,-1.2004,1.5097,-1,45.9936,-0.3108,-1.5469,1,Zee
17846,173692,555086629,42.9086,-1.0655,2.2966,1,43.5072,-0.6031,-0.8733,-1,Zmumu
17847,173692,354959620,58.5535,-0.5774,-0.9856,1,62.29,-0.7279,0.7101,-1,Zmumu
17848,163796,140010629,77.1189,-0.2297,-1.022,1,59.0435,-0.8356,0.4152,-1,Zmumu
17849,173692,1240038974,33.1952,1.2393,0.6139,1,26.564,-0.7775,-2.8413,-1,Zmumu
17850,166701,675604989,21.1201,-1.4195,0.5363,-1,47.3876,0.4314,-2.4111,1,Zmumu
17851,172952,573062935,37.4756,0.3617,-2.0382,-1,39.0652,-0.5874,0.9734,1,Zmumu
17852,173198,1054668423,42.5077,-0.1728,2.1063,1,33.0286,-1.4011,-0.9365,-1,Zee
17853,163332,308542725,29.7759,0.0141,2.8601,1,44.7617,-1.0847,-0.4312,1,Zee
17854,163589,30736068,31.5657,-1.5646,-1.7078,-1,24.9042,0.9488,-2.4129,1,Zmumu
17855,173692,566854420,41.9227,1.0783,-1.8141,1,35.8208,-0.0054,1.3143,-1,Zmumu
17856,163340,7599069,25.9992,-1.8349,-1.7914,1,21.9504,0.7345,1.1721,-1,Zmumu
17857,167098,252635668,35.5763,-0.3833,2.3988,-1,32.2747,-1.7013,-0.8964,1,Zee
17858,167913,56111986,33.123,0.1346,-0.9703,1,59.9476,-1.2957,2.0677,-1,Zee
17859,172163,576510744,54.3687,-1.8751,0.3335,1,55.0278,-1.9979,3.0116,-1,Zee
17860,166890,250602304,38.4366,2.4405,1.0648,1,38.7122,1.4271,-1.4822,1,Zee
17861,166438,804440179,38.7456,0.8707,-2.3885,1,34.2011,0.2749,0.6246,-1,Zee
17862,166033,447497791,42.0974,-1.0235,1.5092,1,38.9836,-0.7211,-1.6233,-1,Zmumu
17863,165617,84489925,51.6741,0.7518,-0.6655,-1,40.3531,-0.4204,1.2477,1,Zmumu
17864,163796,138745577,18.6257,1.411,1.577,-1,31.1385,-0.1568,-1.5593,-1,Zmumu
17865,166888,258312888,61.5377,-1.0204,1.006,-1,33.8052,-1.5777,-2.2719,1,Zee
17866,167102,379511763,38.8943,1.9724,-0.3973,1,41.1209,0.9554,2.42,-1,Zmumu
17867,167102,389484926,50.5434,-0.9557,-1.4984,1,40.2377,-0.9961,1.5284,-1,Zmumu
17868,167098,57278027,64.422,2.4157,-0.2769,1,36.048,2.3332,2.5766,1,Zee
17869,165570,121774372,54.4912,-0.24,-2.8672,1,38.3748,-0.9131,0.0996,1,Zee
17870,173381,192206496,49.1716,1.1958,-1.9231,-1,43.7866,1.0189,1.6232,1,Zmumu
17871,167830,341317212,48.6061,-0.4311,-0.6509,-1,37.8776,-0.9611,2.0705,1,Zee
17872,167098,194792431,44.5929,-1.004,0.9586,-1,43.069,-1.6935,-2.1652,1,Zee
17873,166841,852762685,52.473,0.9967,1.7413,-1,34.0885,1.7172,-1.6588,1,Zee
17874,167102,306697518,62.4718,-1.2519,0.9818,1,33.3311,-1.4017,-2.4526,-1,Zmumu
17875,167830,114371655,44.4379,0.7516,1.5396,-1,48.5204,1.225,-1.6323,1,Zee
17876,165570,219115780,28.7739,-0.8835,2.6832,1,28.7536,-2.2249,-0.6182,1,Zee
17877,172163,572548048,39.5786,0.715,-1.5685,-1,38.2289,1.7487,1.6317,1,Zee
17878,172952,353873432,45.9946,1.9954,-2.884,-1,25.025,0.4006,-2.3339,1,Zee
17879,167098,383407306,36.368,0.381,2.8821,1,48.0512,1.6557,-0.061,1,Zee
17880,166701,685515835,25.076,-1.3447,-1.8857,1,31.9878,0.7771,1.1028,-1,Zmumu
17881,173381,183219993,40.5741,1.4113,-1.1646,1,30.819,-0.037,1.8181,-1,Zmumu
17882,167913,181499465,33.9908,-1.1433,0.6733,-1,54.0802,-0.6489,-2.0757,1,Zee
17883,166033,473635619,22.7026,-1.0881,2.2878,-1,34.274,1.0632,-0.9741,1,Zmumu
17884,166438,271072992,28.8384,-1.9516,0.4635,-1,27.4715,0.2412,-2.943,1,Zmumu
17885,173430,182662209,23.6202,-1.0554,0.8294,1,30.9015,1.4048,-1.3558,-1,Zmumu
17886,167807,1100522114,18.4188,0.0139,-1.2745,1,68.1597,-0.9821,1.9801,-1,Zmumu
17887,165548,658060499,23.4449,-1.3034,0.5869,1,40.0881,0.6838,-2.1386,-1,Zmumu
17888,166784,37966189,30.9113,-1.9017,-1.2498,1,33.4633,-0.1319,1.83,-1,Zmumu
17889,172802,317524305,39.8368,1.1669,-1.1371,-1,51.7924,1.7821,1.6305,1,Zee
17890,163340,56592642,32.6688,-1.7034,-1.7719,-1,45.1185,-0.2938,1.9416,1,Zmumu
17891,173692,310764989,34.9986,-0.6471,-2.3502,1,43.1423,0.4929,0.6252,-1,Zmumu
17892,173692,1214141709,68.9977,-1.5081,-2.4928,1,32.0136,-0.2101,-0.9956,-1,Zmumu
17893,173692,586709340,41.5976,-1.3256,1.3037,-1,32.8584,-0.0329,-1.1088,1,Zmumu
17894,165548,625754056,24.3432,-0.4837,0.077,1,74.872,-0.5774,-2.9797,-1,Zmumu
17895,170759,395310825,43.8846,0.1652,-0.9171,-1,44.4292,0.7488,2.3591,1,Zee
17896,163796,110223149,31.3352,-1.3845,3.0584,1,7.5846,1.5502,-1.0836,1,Zmumu
17897,163589,10143064,44.0378,-1.759,2.578,1,37.9781,-2.378,-0.574,-1,Zmumu
17898,173381,237308484,41.5391,-1.5199,-0.2918,-1,35.7971,-0.2017,2.8358,1,Zmumu
17899,172630,197009369,32.4608,1.1845,1.2572,-1,38.3238,-0.1019,-1.8293,1,Zee
17900,166784,32680380,24.1901,1.4427,1.7827,-1,66.0176,0.6126,-0.7782,1,Zmumu
17901,166438,49766103,29.7775,-2.1507,2.6351,-1,12.5966,-0.0973,-0.3428,1,Zmumu
17902,165548,623936002,46.2084,0.4547,-2.0933,1,41.101,0.0801,0.8653,-1,Zmumu
17903,160957,54546401,25.1894,1.6413,1.317,-1,79.2175,0.9934,-1.2775,1,Zmumu
17904,166438,312564825,40.0867,-2.3828,2.1387,-1,37.9963,-1.713,-1.0547,1,Zee
17905,163589,49519115,50.5855,-0.0539,-0.9159,-1,37.0146,0.9517,1.4966,1,Zmumu
17906,166438,292329753,28.4191,-2.0015,-0.0527,-1,32.2449,-0.0725,3.1074,1,Zmumu
17907,173692,597487632,40.4512,1.4301,-2.7037,-1,40.6535,0.2475,-0.1325,1,Zmumu
17908,166438,678917452,70.4727,-0.3506,-2.6144,-1,31.0888,0.1381,1.1193,1,Zee
17909,160957,62649224,38.0197,1.8021,0.734,1,42.8799,0.7685,-2.4219,-1,Zmumu
17910,166033,476048899,41.7485,-1.3132,-2.9834,1,45.4187,-0.6903,-0.2476,-1,Zmumu
17911,170759,393418590,46.3769,-1.0589,1.5841,1,43.0229,-0.5361,-1.4588,-1,Zee
17912,167102,302116279,34.6104,-1.8788,-2.1038,1,21.0132,0.1865,0.935,-1,Zmumu
17913,166841,854626510,26.013,-1.2784,-2.9007,-1,51.3205,-2.3512,-1.2002,-1,Zee
17914,171484,264913220,34.7638,1.321,2.5459,1,37.7226,0.0312,-0.5953,-1,Zee
17915,160957,41942736,32.9747,1.8905,1.2652,-1,26.3494,-0.4301,-1.5824,1,Zmumu
17916,167807,1102932067,49.2412,0.7821,-1.1471,-1,24.1224,-0.8001,1.3481,1,Zmumu
17917,167102,396823472,41.6538,0.6894,-1.0269,-1,42.4742,0.6778,1.8134,1,Zmumu
17918,173381,191526603,30.4116,-2.254,-0.4925,1,28.717,-0.3421,2.3702,-1,Zmumu
17919,167913,57684353,39.5666,-0.8826,2.2007,1,48.0592,-0.0406,-1.3893,-1,Zee
17920,166895,171575922,39.3994,-1.8386,1.1598,-1,44.0022,-1.174,-2.0179,1,Zmumu
17921,167098,198098695,26.1883,-1.8475,-2.87,-1,54.449,-2.1812,-0.4423,-1,Zee
17922,172802,314293747,46.3167,-1.5837,-1.5157,-1,40.083,0.0232,1.7237,1,Zee
17923,172163,184183091,44.9332,1.0802,2.374,-1,37.7008,1.8592,-0.8409,1,Zee
17924,173692,326143611,47.7241,-1.4481,0.2161,1,41.2487,-0.778,-2.8387,-1,Zmumu
17925,166841,855577713,33.6889,-1.2263,-1.0117,1,44.9272,-2.1879,2.3336,-1,Zee
17926,163332,314220151,25.7662,-0.9052,-1.3541,1,44.9113,-2.3506,1.7401,1,Zee
17927,173692,570111905,44.0565,-0.0418,-0.915,-1,46.9264,0.0499,2.2868,1,Zmumu
17928,173692,1232341538,42.1976,0.2662,-1.1044,-1,48.3195,0.1584,1.9594,1,Zmumu
17929,166438,20586263,29.5697,-0.7427,-0.2427,-1,53.6727,0.2994,2.7696,1,Zmumu
17930,172802,285543928,45.8721,0.3189,1.1166,1,27.6123,1.3067,-2.2502,1,Zee
17931,167740,103788676,41.2611,-1.6461,-1.0023,1,42.5215,-2.4455,2.3005,1,Zee
17932,166033,460718411,14.868,1.8536,2.0625,-1,35.3434,-0.7837,-1.8161,1,Zmumu
17933,163385,40645114,26.1451,-0.8412,0.4618,-1,35.6006,-1.2368,-3.0408,-1,Zee
17934,173692,380614020,39.6021,-0.3589,-0.5087,1,50.1929,-0.0935,2.7689,-1,Zmumu
17935,160957,100934213,16.784,-1.8785,-2.7632,1,23.6475,0.348,0.3318,-1,Zmumu
17936,167098,260737559,26.862,-0.3809,3.1321,1,26.8123,1.3423,0.2264,-1,Zee
17937,167807,1145087842,31.4102,-1.7088,-0.138,1,32.4871,0.1663,3.0136,-1,Zmumu
17938,173381,192612410,51.5174,-1.8529,-1.8103,1,36.0613,-0.9226,0.8465,-1,Zmumu
17939,173692,748469690,35.4112,1.2957,2.3163,-1,44.7236,0.2976,-0.8799,1,Zmumu
17940,173389,691862594,38.1995,-1.2735,-0.2352,1,36.4008,-2.3559,2.6893,-1,Zee
